0278	1.876	0.52	226.848	17	13
0279	1.872	1.012	190.148	18	15
028	1.864	0.58	293.20799999999997	19	16
0280	1.904	0.552	203.1	18	16
0281	1.924	0.564	175.344	17	15
0282	1.888	0.868	269.884	15	12
0283	1.888	0.94	271.116	19	14
0284	1.936	0.552	290.948	16	13
0285	1.828	0.564	374.6	19	15
0286	1.868	0.548	144.912	15	12
0287	1.844	1.6	263.912	17	14
0288	1.912	0.504	159.188	19	14
0289	1.888	0.568	209.26	17	15
029	1.848	0.512	134.692	17	15
0290	1.888	1.104	293.916	15	11
0291	1.868	0.572	202.84	20	15
0292	1.864	0.552	189.876	18	14
0293	1.82	0.584	173.504	16	13
0294	1.888	0.424	127.05199999999999	14	11
0295	1.908	1.052	223.916	19	14
0296	1.888	0.56	120.864	13	11
0297	1.852	0.9	336.764	20	17
0298	1.872	0.908	196.008	10	5
0299	1.916	1.36	172.576	12	7
03	1.812	0.552	110.21600000000001	11	8
030	1.868	0.464	164.388	13	9
0300	1.928	0.64	189.18	16	15
0301	1.84	0.464	271.588	20	16
0302	1.916	1.204	208.888	17	15
0303	1.852	0.72	192.46	13	11
0304	1.888	0.464	183.776	16	12
0305	1.9	1.084	153.308	12	10
0306	1.868	0.596	312.1	17	14
0307	1.848	1.168	204.872	20	17
0308	1.856	0.892	214.996	15	10
0309	1.868	0.52	199.492	16	12
031	1.88	0.492	222.52	18	15
0310	1.868	0.572	485.628	18	15
0311	1.876	0.84	295.29200000000003	18	15
0312	1.864	0.544	400.092	18	14
0313	1.9	0.524	257.576	19	15
0314	1.856	0.42	259.816	20	16
0315	1.86	1.1	233.192	16	13
0316	1.852	0.776	320.472	19	15
0317	1.872	1.184	114.50800000000001	18	15
0318	1.856	0.62	396.42	17	12
0319	1.848	1.084	125.276	19	18
032	1.892	1.624	503.716	19	15
0320	1.848	0.52	162.9	10	6
0321	1.864	0.62	369.73199999999997	18	14
0322	1.868	0.492	269.124	18	13
0323	1.876	0.556	103.01599999999999	12	10
0324	1.812	0.516	167.868	19	16
0325	1.812	0.556	154.028	20	17
0326	1.84	1.172	183.848	19	16
0327	1.876	0.564	203.188	16	11
0328	1.84	1.004	434.796	20	15
0329	1.876	0.588	262.776	19	16
033	1.86	2.008	148.764	14	12
0330	1.844	0.544	187.02	16	13
0331	1.872	2.54	134.932	16	13
0332	1.872	1.172	521.064	19	15
0333	1.888	1.104	160.536	17	12
0334	1.876	0.94	460.772	15	11
0335	1.868	0.832	262.108	15	13
0336	1.892	1.168	259.892	18	14
0337	1.92	0.524	82.128	11	8
0338	1.884	1.12	143.848	18	15
0339	1.896	0.62	330.84	17	14
034	1.856	0.54	410.148	18	14
0340	1.9	0.496	253.548	14	12
0341	1.88	0.952	171.992	19	14
0342	1.888	1.304	177.02	18	16
0343	1.864	0.748	222.472	20	17
0344	1.872	1.056	180.396	19	16
0345	1.88	0.76	117.836	15	12
0346	1.884	0.84	245.48	19	15
0347	1.836	2.244	189.728	16	13
0348	1.876	0.616	256.596	12	10
0349	1.824	0.536	105.452	13	11
035	1.908	0.532	189.264	14	12
0350	1.856	0.94	351.70799999999997	18	14
0351	1.888	0.628	142.252	15	11
0352	1.864	0.8	195.296	13	10
0353	1.852	0.804	162.264	15	12
0354	1.82	0.524	172.072	17	12
0355	1.888	0.592	113.23599999999999	18	15
0356	1.852	0.56	170.756	13	10
0357	1.848	1.332	77.596	11	8
0358	1.856	0.52	173.14	18	14
0359	1.856	0.596	74.664	14	11
036	1.892	0.46	250.756	20	16
0360	1.856	0.628	84.696	14	9
0361	1.872	0.804	963.02	20	14
0362	1.848	0.924	203.868	19	16
0363	1.88	0.56	209.036	19	14
0364	1.884	1.2	303.4	17	13
0365	1.864	0.868	188.096	20	15
0366	1.876	1.564	122.316	19	15
0367	1.872	0.652	153.284	16	13
0368	1.86	0.696	355.108	19	15
0369	1.912	1.396	371.6	17	13
037	1.88	1.784	113.604	18	15
0370	1.912	0.796	361.56	18	13
0371	1.88	0.46	177.488	15	13
0372	1.876	0.956	238.38400000000001	14	9
0373	1.884	1.032	238.676	17	14
0374	1.864	0.884	87.444	11	8
0375	1.864	0.624	291.596	14	12
0376	1.872	0.5	246.072	20	16
0377	1.884	1.432	176.008	17	12
0378	1.872	0.832	268.396	16	12
0379	1.852	0.66	388.172	14	8
038	1.888	1.088	323.228	16	13
0380	1.864	1.98	372.244	19	15
0381	1.884	2.92	91.848	16	12
0382	1.912	0.896	442.56	19	15
0383	1.86	0.628	239.66	18	15
0384	1.884	1.204	133.836	11	9
0385	1.86	1.852	172.264	20	16
0386	1.828	0.62	229.088	20	16
0387	1.856	0.82	201.0	20	18
0388	1.88	1.324	223.664	17	14
0389	1.884	0.536	289.94	19	14
039	1.752	1.02	347.70799999999997	20	17
0390	1.788	0.56	347.104	20	16
0391	1.908	0.784	206.76	17	14
0392	1.912	1.676	347.312	19	15
0393	1.904	0.448	297.9	19	15
0394	1.868	0.752	225.776	10	5
0395	1.832	0.556	319.812	20	16
0396	1.868	1.58	142.344	17	15
0397	1.86	0.524	344.9	20	15
0398	1.808	0.54	180.652	11	9
0399	1.792	1.092	173.68	17	14
04	1.876	0.828	109.988	15	12
040	1.9	1.076	151.152	16	12
0400	1.876	1.072	101.804	14	13
0401	1.852	0.912	273.9	16	13
0402	1.888	0.84	327.73199999999997	17	12
0403	1.856	0.612	209.624	15	11
0404	1.864	0.568	120.616	18	15
0405	1.864	0.508	481.416	20	18
0406	1.892	0.496	96.244	11	9
0407	1.872	1.04	314.932	16	12
0408	1.856	0.416	153.28	15	12
0409	1.88	1.228	239.716	17	14
041	1.872	0.692	357.764	16	12
0410	1.92	0.828	225.9	17	13
0411	1.836	0.924	182.1	16	11
0412	1.832	1.548	236.748	20	16
0413	1.876	1.148	188.448	13	11
0414	1.884	1.112	242.476	19	16
0415	1.876	0.504	81.38	11	9
0416	1.86	0.716	281.1	17	12
0417	1.868	0.628	256.476	14	11
0418	1.884	0.732	306.54	20	17
0419	1.884	0.52	218.452	20	15
042	1.868	0.824	189.228	14	10
0420	1.856	0.916	385.684	18	14
0421	1.828	0.936	125.16	19	15
0422	1.864	0.552	182.984	17	13
0423	1.908	0.6	143.34	16	14
0424	1.848	0.628	202.068	20	15
0425	1.844	1.392	188.692	20	17
0426	1.868	0.536	220.2	18	14
0427	1.864	0.84	105.328	10	6
0428	1.868	0.52	194.324	15	11
0429	1.892	0.532	205.468	18	16
043	1.852	5.156	181.576	19	14
0430	1.88	0.884	251.488	19	16
0431	1.864	0.632	441.488	18	13
0432	1.908	1.676	241.504	15	11
0433	1.876	0.768	259.472	18	14
0434	1.876	0.784	155.88400000000001	19	15
0435	1.88	1.836	277.084	15	12
0436	1.844	0.752	96.556	11	8
0437	1.904	0.548	173.632	17	14
0438	1.896	0.568	282.4	18	16
0439	1.868	0.52	309.364	17	12
044	1.876	0.94	151.108	11	8
0440	1.876	0.536	213.168	11	7
0441	1.892	0.572	125.14	11	8
0442	1.9	0.524	317.92	18	14
0443	1.868	0.72	255.996	17	14
0444	1.912	0.572	601.068	19	15
0445	1.872	0.548	161.552	9	4
0446	1.9	0.432	391.228	19	17
0447	1.876	1.896	246.724	17	13
0448	1.884	1.088	163.716	16	13
0449	1.872	0.488	202.248	17	14
045	1.844	1.944	212.112	18	13
0450	1.872	0.428	159.296	19	16
0451	1.864	0.576	205.428	14	10
0452	1.888	0.548	243.192	19	15
0453	1.884	0.532	363.628	19	14
0454	1.848	1.308	171.516	18	15
0455	1.852	0.524	413.248	17	12
0456	1.864	0.544	292.632	19	16
0457	1.848	0.548	211.492	19	14
0458	1.868	0.504	97.71600000000001	17	13
0459	1.88	1.152	277.688	14	11
046	1.868	0.78	280.384	19	15
0460	1.88	1.0	184.708	19	15
0461	1.876	0.696	349.156	18	14
0462	1.872	1.568	91.132	13	9
0463	1.896	0.524	326.804	20	16
0464	1.836	0.728	151.068	15	12
0465	1.792	4.608	133.904	15	11
0466	1.832	0.776	208.52	18	14
0467	1.872	0.872	266.26800000000003	20	16
0468	1.924	1.072	73.36	11	8
0469	1.912	0.968	264.36	20	16
047	1.884	0.536	168.356	19	15
0470	1.856	0.56	210.628	20	16
0471	1.86	0.528	201.228	20	17
0472	1.892	0.908	170.952	17	14
0473	1.876	0.824	185.052	20	19
0474	1.904	0.552	151.02	17	15
0475	1.868	0.552	112.956	12	8
0476	1.88	0.764	152.92000000000002	12	10
0477	1.88	0.456	543.428	19	15
0478	1.86	0.66	324.912	16	13
0479	1.86	0.936	272.456	20	15
048	1.884	1.116	478.23199999999997	20	16
0480	1.884	0.964	178.248	18	14
0481	1.888	0.528	271.088	16	11
0482	1.86	0.788	156.624	14	12
0483	1.864	1.812	243.816	20	16
0484	1.792	0.504	273.628	17	14
0485	1.864	1.036	209.524	14	12
0486	1.904	0.552	114.616	14	11
0487	1.864	0.848	161.168	18	16
0488	1.856	1.06	214.09199999999998	19	14
0489	1.88	0.596	127.116	17	13
049	1.872	0.548	194.188	20	17
0490	1.844	0.74	204.96	17	14
0491	1.872	0.44	383.384	19	16
0492	1.892	0.548	252.82	16	13
0493	1.86	1.072	197.256	18	13
0494	1.84	0.532	163.024	14	11
0495	1.876	0.876	315.388	14	10
0496	1.892	0.576	125.204	18	16
0497	1.932	0.956	259.852	18	13
0498	1.86	1.152	469.76	20	16
0499	1.864	0.444	395.604	20	15
05	1.872	0.512	336.748	11	7
050	1.892	1.54	59.828	13	10
0500	1.88	0.58	129.736	16	13
0501	1.868	0.548	324.108	16	12
0502	1.892	1.18	223.388	16	12
0503	1.888	0.524	440.168	18	14
0504	1.864	0.488	193.11599999999999	15	11
0505	1.912	1.144	126.496	10	6
0506	1.904	0.844	259.696	20	17
0507	1.896	0.932	141.34	14	9
0508	1.884	1.32	222.78	14	10
0509	1.832	1.256	277.948	16	11
051	1.848	0.5	151.388	14	9
0510	1.88	0.516	334.404	17	13
0511	1.876	0.516	132.336	15	11
0512	1.88	0.46	201.672	16	14
0513	1.852	2.624	507.952	15	10
0514	1.844	0.596	214.008	19	15
0515	1.86	0.484	234.96800000000002	20	17
0516	1.892	0.52	131.512	13	9
0517	1.86	0.912	180.752	12	7
0518	1.864	1.268	191.14	16	14
0519	1.876	1.548	371.064	19	14
052	1.88	0.788	246.332	16	13
0520	1.892	0.6	537.804	15	12
0521	1.836	0.656	169.692	18	15
0522	1.848	0.448	96.656	9	5
0523	1.876	1.12	200.584	18	13
0524	1.888	0.588	154.684	18	14
0525	1.896	0.98	236.312	15	10
0526	1.84	1.044	181.528	14	12
0527	1.912	1.16	167.488	20	16
0528	1.916	0.872	159.792	18	15
0529	1.808	0.664	170.276	11	8
053	1.876	0.52	39.228	7	4
0530	1.856	0.936	247.18	15	13
0531	1.896	0.972	393.18399999999997	14	9
0532	1.9	0.544	168.224	14	10
0533	1.876	1.692	237.272	18	14
0534	1.876	0.504	180.824	15	13
0535	1.872	1.928	360.576	16	10
0536	1.852	0.532	148.484	13	9
0537	1.864	2.168	226.732	19	16
0538	1.872	0.508	168.672	19	16
0539	1.868	2.348	153.11599999999999	8	5
054	1.848	1.164	197.38400000000001	14	10
0540	1.868	0.488	270.468	18	14
0541	1.9	0.552	218.788	14	11
0542	1.896	1.24	355.29200000000003	15	12
0543	1.856	1.076	215.868	18	14
0544	1.868	0.508	166.716	7	5
0545	1.88	1.04	317.824	20	16
0546	1.9	1.192	374.904	20	16
0547	1.884	0.712	147.6	10	7
0548	1.872	0.496	163.812	14	11
0549	1.852	0.724	536.776	17	15
055	1.876	1.296	192.336	19	16
0550	1.868	0.964	261.952	16	14
0551	1.872	0.48	283.276	16	12
0552	1.872	0.88	430.236	19	14
0553	1.876	0.524	138.16	19	16
0554	1.904	0.58	201.752	20	17
0555	1.856	0.612	199.096	12	10
0556	1.88	0.544	196.636	18	13
0557	1.908	0.592	232.844	18	16
0558	1.872	0.44	236.628	19	15
0559	1.848	1.968	433.644	19	16
056	1.86	0.672	168.028	16	14
0560	1.836	0.776	162.416	11	9
0561	1.888	0.504	227.564	19	15
0562	1.86	2.048	254.028	15	13
0563	1.84	0.548	174.256	12	10
0564	1.916	1.008	286.456	15	12
0565	1.896	0.644	818.832	18	14
0566	1.88	1.384	140.864	11	7
0567	1.864	1.184	255.048	19	14
0568	1.868	0.54	199.708	20	17
0569	1.864	0.672	470.22	18	14
057	1.864	0.516	401.304	20	16
0570	1.864	0.6	284.324	15	11
0571	1.884	0.54	204.328	18	13
0572	1.836	1.612	215.528	19	15
0573	1.876	0.508	216.84	20	17
0574	1.868	0.856	338.168	19	15
0575	1.88	0.972	227.5	16	12
0576	1.868	0.444	163.164	18	14
0577	1.892	1.98	286.884	16	12
0578	1.896	1.084	175.1	18	16
0579	1.884	0.808	257.92	20	16
058	1.86	0.532	146.348	13	10
0580	1.892	0.512	207.968	18	15
0581	1.816	0.972	373.156	19	16
0582	1.896	0.932	209.828	18	16
0583	1.88	0.892	127.996	15	11
0584	1.872	0.972	174.804	16	13
0585	1.84	0.504	153.816	14	12
0586	1.856	0.564	228.764	18	12
0587	1.868	1.02	106.436	15	12
0588	1.816	0.528	300.692	17	12
0589	1.86	0.608	238.44	20	16
059	1.844	0.64	239.672	19	16
0590	1.868	1.604	128.408	11	9
0591	1.86	0.828	129.712	18	16
0592	1.792	0.612	125.176	16	14
0593	1.888	1.152	185.88	20	17
0594	1.872	0.56	259.344	17	13
0595	1.9	0.552	274.956	19	15
0596	1.864	4.076	242.776	16	12
0597	1.868	0.612	122.30799999999999	17	13
0598	1.844	0.532	219.2	18	13
0599	1.86	1.024	91.924	13	9
06	1.852	0.468	306.8	17	13
060	1.872	0.82	241.108	20	19
0600	1.836	0.552	110.18	12	10
0601	1.856	0.516	72.084	10	6
0602	1.868	0.956	379.684	19	14
0603	1.84	0.76	272.408	18	14
0604	1.852	0.532	188.132	17	12
0605	1.872	0.52	102.944	13	12
0606	1.84	1.232	48.656	8	6
0607	1.888	0.768	337.212	12	7
0608	1.876	0.456	121.268	12	9
0609	1.872	1.036	262.52	19	18
061	1.876	0.56	247.484	18	15
0610	1.864	0.74	276.96	15	11
0611	1.856	0.584	133.9	16	13
0612	1.872	0.792	149.236	20	17
0613	1.884	0.912	216.22	16	11
0614	1.936	0.956	230.508	16	12
0615	1.828	0.756	346.276	19	14
0616	1.888	0.472	322.532	18	15
0617	1.888	0.552	268.272	14	10
0618	1.852	0.452	163.66	19	17
0619	1.848	0.64	112.304	15	13
062	1.876	1.056	285.984	19	16
0620	1.868	0.752	232.864	17	13
0621	1.896	0.536	269.404	20	15
0622	1.888	0.944	217.856	20	17
0623	1.832	0.928	339.572	16	13
0624	1.86	1.304	239.328	17	13
0625	1.844	0.52	321.532	18	14
0626	1.84	0.56	255.88400000000001	15	11
0627	1.832	1.604	281.12	19	14
0628	1.892	0.972	243.268	20	16
0629	1.868	0.948	175.184	19	15
063	1.872	0.548	250.068	19	16
0630	1.896	1.032	196.272	18	16
0631	1.868	0.532	166.46800000000002	12	8
0632	1.864	0.56	112.42	12	8
0633	1.86	0.54	278.244	13	8
0634	1.892	0.696	232.948	18	15
0635	1.888	0.444	249.8	20	17
0636	1.832	0.564	208.928	19	15
0637	1.916	0.444	239.936	15	11
0638	1.884	1.244	178.1	19	16
0639	1.868	0.532	178.548	20	15
064	1.872	0.448	156.024	17	15
0640	1.844	0.612	131.668	19	17
0641	1.836	0.728	352.15999999999997	20	15
0642	1.92	0.472	262.14	16	11
0643	1.892	0.864	180.732	16	13
0644	1.836	0.824	335.24	18	14
0645	1.892	1.892	155.86	14	11
0646	1.848	0.788	166.876	18	14
0647	1.848	0.86	514.108	13	10
0648	1.872	0.524	259.928	19	14
0649	1.884	0.544	144.488	17	14
065	1.9	0.524	238.60399999999998	18	17
0650	1.88	0.872	173.976	12	8
0651	1.86	0.548	288.36	20	15
0652	1.864	0.748	225.1	16	13
0653	1.848	0.572	344.73199999999997	20	16
0654	1.832	0.544	263.488	18	15
0655	1.912	0.572	202.812	18	16
0656	1.888	1.088	242.808	20	16
0657	1.912	0.608	160.464	13	8
0658	1.812	0.936	143.02	17	13
0659	1.864	0.976	166.56	19	14
066	1.864	0.564	141.544	12	9
0660	1.86	1.144	201.956	15	14
0661	1.872	1.164	148.568	13	9
0662	1.872	1.192	134.948	13	10
0663	1.908	0.516	197.428	13	10
0664	1.892	0.984	119.672	14	12
0665	1.88	1.472	320.976	17	13
0666	1.848	0.532	498.256	20	17
0667	1.868	0.568	230.828	16	12
0668	1.888	1.132	604.448	19	16
0669	1.856	0.644	264.64	17	12
067	1.88	0.472	220.388	16	11
0670	1.876	1.604	295.36	20	17
0671	1.88	0.588	291.65999999999997	20	16
0672	1.848	0.792	261.2	10	7
0673	1.868	0.66	134.4	13	9
0674	1.876	0.5	240.024	17	13
0675	1.856	0.704	156.564	15	12
0676	1.888	0.708	155.976	14	12
0677	1.88	0.672	209.68	14	10
0678	1.92	0.844	370.524	18	14
0679	1.86	0.836	109.96000000000001	8	5
068	1.908	0.58	189.968	20	16
0680	1.86	0.584	179.224	15	12
0681	1.864	0.452	269.336	19	17
0682	1.928	1.44	228.136	18	14
0683	1.892	0.552	179.732	19	16
0684	1.84	0.58	249.436	20	16
0685	1.92	0.568	170.608	12	7
0686	1.868	0.5	192.332	20	17
0687	1.84	0.52	125.444	16	13
0688	1.904	0.972	109.412	14	9
0689	1.868	1.496	285.052	20	18
069	1.876	0.656	216.064	18	14
0690	1.86	1.456	427.748	19	14
0691	1.852	0.712	178.064	19	16
0692	1.824	0.468	138.72	15	13
0693	1.848	1.2	294.18	20	17
0694	1.888	0.596	235.38400000000001	17	12
0695	1.888	2.112	85.976	10	7
0696	1.852	0.656	280.716	20	15
0697	1.868	0.924	328.376	20	16
0698	1.876	0.476	147.876	18	14
0699	1.884	1.0	248.768	17	12
07	1.872	0.788	216.04	16	12
070	1.88	1.336	189.292	13	9
0700	1.824	1.012	410.188	18	14
0701	1.864	0.812	314.568	19	14
0702	1.892	0.572	262.264	19	15
0703	1.908	0.48	158.484	15	13
0704	1.852	2.68	96.108	14	12
0705	1.872	0.552	147.756	16	13
0706	1.86	0.54	232.424	19	18
0707	1.864	1.188	113.064	13	10
0708	1.844	0.544	123.884	17	15
0709	1.852	0.9	334.88	18	15
071	1.864	0.96	136.076	17	14
0710	1.884	0.72	323.29200000000003	16	12
0711	1.888	0.98	257.368	19	16
0712	1.872	0.948	141.892	20	16
0713	1.876	0.524	429.896	18	14
0714	1.848	0.456	146.524	15	13
0715	1.94	0.524	276.504	20	16
0716	1.884	0.544	222.824	15	11
0717	1.892	0.444	282.236	17	14
0718	1.876	0.508	260.336	18	15
0719	1.848	1.908	183.42	18	15
072	1.884	0.764	334.824	19	16
0720	1.876	0.472	216.392	16	12
0721	1.892	0.648	424.832	18	13
0722	1.9	0.864	192.144	17	13
0723	1.896	0.556	160.36	17	14
0724	1.916	0.448	238.34	20	17
0725	1.912	0.456	216.352	20	16
0726	1.876	0.78	225.804	17	15
0727	1.9	1.8	141.344	17	15
0728	1.872	0.524	179.172	18	12
0729	1.844	0.572	263.644	20	16
073	1.88	0.84	152.89600000000002	11	9
0730	1.888	1.832	211.004	17	15
0731	1.884	0.544	393.252	18	14
0732	1.884	0.52	229.888	19	16
0733	1.84	0.696	269.26800000000003	20	19
0734	1.828	0.52	400.848	19	14
0735	1.888	0.824	495.988	15	11
0736	1.872	0.548	73.572	9	8
0737	1.868	1.44	170.26	17	14
0738	1.868	0.624	288.452	13	8
0739	1.872	0.552	133.472	15	12
074	1.872	0.668	223.524	20	17
0740	1.9	0.964	700.424	18	15
0741	1.856	2.748	64.096	11	8
0742	1.876	0.692	377.22	20	15
0743	1.78	0.488	234.036	14	9
0744	1.8	1.048	327.508	17	12
0745	1.836	0.544	116.22399999999999	13	10
0746	1.904	0.928	218.54399999999998	18	16
0747	1.876	0.564	215.216	14	10
0748	1.856	0.636	319.86	19	14
0749	1.896	0.532	181.984	19	16
075	1.888	0.608	272.436	17	13
0750	1.9	0.552	268.908	20	15
0751	1.928	0.54	169.464	14	11
0752	1.852	0.552	241.24	13	10
0753	1.872	1.368	77.22	11	8
0754	1.884	0.616	206.632	20	16
