workdir/satlib/uf50-218/uf50-0114,	1704,	0m16.230s,	0m16.130s,	0m0.093s,	208,	1704,	0m16.002s,	0m15.833s,	0m0.060s,	205,	1704,	0m16.243s,	0m16.163s,	0m0.077s,	205,	1704,	0m16.232s,	0m16.157s,	0m0.070s,	205,	1704,	0m16.249s,	0m16.177s,	0m0.070s,	205,	1704,	0m16.202s,	0m16.017s,	0m0.100s,	205,	1704,	0m16.135s,	0m15.957s,	0m0.063s,	205,	1704,	0m16.370s,	0m16.253s,	0m0.077s,	205,	1704,	0m16.223s,	0m16.053s,	0m0.067s,	205,	1704,	0m16.252s,	0m16.167s,	0m0.057s,	205,	1704,	0m16.228s,	0m16.143s,	0m0.083s
workdir/satlib/uf50-218/uf50-0115,	235,	0m5.959s,	0m5.907s,	0m0.033s,	203,	235,	0m10.318s,	0m10.247s,	0m0.040s,	207,	235,	0m10.393s,	0m10.327s,	0m0.033s,	207,	235,	0m10.308s,	0m10.240s,	0m0.033s,	207,	235,	0m10.489s,	0m10.453s,	0m0.033s,	207,	235,	0m10.566s,	0m10.520s,	0m0.043s,	207,	235,	0m10.364s,	0m10.283s,	0m0.050s,	207,	235,	0m10.417s,	0m10.383s,	0m0.033s,	207,	235,	0m10.222s,	0m10.173s,	0m0.047s,	207,	235,	0m10.456s,	0m10.393s,	0m0.060s,	207,	235,	0m10.331s,	0m10.267s,	0m0.060s
workdir/satlib/uf50-218/uf50-0116,	288,	0m14.115s,	0m14.037s,	0m0.077s,	214,	288,	0m19.501s,	0m19.377s,	0m0.123s,	203,	288,	0m19.431s,	0m19.373s,	0m0.057s,	203,	288,	0m19.495s,	0m19.407s,	0m0.087s,	203,	288,	0m19.552s,	0m19.397s,	0m0.090s,	203,	288,	0m19.506s,	0m19.420s,	0m0.083s,	203,	288,	0m19.592s,	0m19.530s,	0m0.060s,	203,	288,	0m19.455s,	0m19.390s,	0m0.053s,	203,	288,	0m19.573s,	0m19.507s,	0m0.063s,	203,	288,	0m19.197s,	0m19.083s,	0m0.100s,	203,	288,	0m19.352s,	0m19.257s,	0m0.093s
workdir/satlib/uf50-218/uf50-0117,	4913,	0m5.901s,	0m5.847s,	0m0.047s,	202,	4913,	0m11.286s,	0m11.227s,	0m0.050s,	201,	4913,	0m11.206s,	0m11.153s,	0m0.047s,	201,	4913,	0m11.197s,	0m11.123s,	0m0.070s,	201,	4913,	0m11.503s,	0m11.330s,	0m0.067s,	201,	4913,	0m11.362s,	0m11.260s,	0m0.060s,	201,	4913,	0m11.420s,	0m11.357s,	0m0.060s,	201,	4913,	0m11.331s,	0m11.253s,	0m0.077s,	201,	4913,	0m11.359s,	0m11.260s,	0m0.050s,	201,	4913,	0m11.287s,	0m11.230s,	0m0.057s,	201,	4913,	0m11.435s,	0m11.363s,	0m0.070s
workdir/satlib/uf50-218/uf50-0118,	15,	0m24.134s,	0m24.003s,	0m0.130s,	211,	15,	0m6.736s,	0m6.643s,	0m0.043s,	207,	15,	0m6.884s,	0m6.830s,	0m0.037s,	207,	15,	0m6.805s,	0m6.743s,	0m0.037s,	207,	15,	0m6.818s,	0m6.703s,	0m0.067s,	207,	15,	0m6.737s,	0m6.697s,	0m0.037s,	207,	15,	0m6.907s,	0m6.840s,	0m0.050s,	207,	15,	0m6.794s,	0m6.757s,	0m0.037s,	207,	15,	0m6.836s,	0m6.760s,	0m0.053s,	207,	15,	0m6.756s,	0m6.700s,	0m0.050s,	207,	15,	0m7.015s,	0m6.967s,	0m0.043s
workdir/satlib/uf50-218/uf50-0119,	77,	0m13.110s,	0m13.027s,	0m0.083s,	207,	77,	0m12.632s,	0m12.580s,	0m0.050s,	210,	77,	0m12.533s,	0m12.473s,	0m0.053s,	210,	77,	0m12.748s,	0m12.620s,	0m0.083s,	210,	77,	0m12.547s,	0m12.387s,	0m0.080s,	210,	77,	0m12.599s,	0m12.500s,	0m0.067s,	210,	77,	0m12.598s,	0m12.430s,	0m0.087s,	210,	77,	0m12.812s,	0m12.693s,	0m0.047s,	210,	77,	0m12.713s,	0m12.660s,	0m0.050s,	210,	77,	0m12.653s,	0m12.583s,	0m0.067s,	210,	77,	0m12.731s,	0m12.670s,	0m0.060s
workdir/satlib/uf50-218/uf50-011,	8,	0m6.453s,	0m6.380s,	0m0.030s,	213,	8,	0m7.740s,	0m7.703s,	0m0.033s,	206,	8,	0m7.861s,	0m7.813s,	0m0.033s,	206,	8,	0m7.579s,	0m7.537s,	0m0.040s,	206,	8,	0m7.763s,	0m7.710s,	0m0.050s,	206,	8,	0m7.753s,	0m7.693s,	0m0.057s,	206,	8,	0m7.610s,	0m7.557s,	0m0.050s,	206,	8,	0m7.744s,	0m7.707s,	0m0.037s,	206,	8,	0m7.634s,	0m7.607s,	0m0.027s,	206,	8,	0m7.732s,	0m7.633s,	0m0.050s,	206,	8,	0m7.628s,	0m7.590s,	0m0.037s
workdir/satlib/uf50-218/uf50-0120,	8,	0m3.027s,	0m3.007s,	0m0.020s,	199,	8,	0m19.271s,	0m19.163s,	0m0.103s,	209,	8,	0m19.057s,	0m18.873s,	0m0.073s,	209,	8,	0m18.982s,	0m18.887s,	0m0.090s,	209,	8,	0m19.233s,	0m19.157s,	0m0.077s,	209,	8,	0m19.392s,	0m19.300s,	0m0.073s,	209,	8,	0m18.970s,	0m18.910s,	0m0.057s,	209,	8,	0m19.028s,	0m18.910s,	0m0.097s,	209,	8,	0m19.294s,	0m19.220s,	0m0.060s,	209,	8,	0m18.934s,	0m18.783s,	0m0.117s,	209,	8,	0m19.098s,	0m19.037s,	0m0.060s
workdir/satlib/uf50-218/uf50-0121,	3,	0m5.449s,	0m5.407s,	0m0.030s,	209,	3,	0m9.209s,	0m9.150s,	0m0.030s,	204,	3,	0m9.268s,	0m9.223s,	0m0.040s,	204,	3,	0m9.400s,	0m9.363s,	0m0.037s,	204,	3,	0m9.515s,	0m9.437s,	0m0.037s,	204,	3,	0m9.362s,	0m9.270s,	0m0.040s,	204,	3,	0m9.390s,	0m9.343s,	0m0.043s,	204,	3,	0m9.217s,	0m9.120s,	0m0.040s,	204,	3,	0m9.364s,	0m9.330s,	0m0.033s,	204,	3,	0m9.391s,	0m9.333s,	0m0.057s,	204,	3,	0m9.576s,	0m9.547s,	0m0.027s
workdir/satlib/uf50-218/uf50-0122,	357,	0m28.598s,	0m28.477s,	0m0.120s,	213,	357,	0m9.672s,	0m9.640s,	0m0.030s,	207,	357,	0m9.708s,	0m9.663s,	0m0.043s,	207,	357,	0m9.556s,	0m9.507s,	0m0.047s,	207,	357,	0m9.613s,	0m9.470s,	0m0.080s,	207,	357,	0m9.526s,	0m9.443s,	0m0.030s,	207,	357,	0m9.614s,	0m9.537s,	0m0.073s,	207,	357,	0m9.459s,	0m9.417s,	0m0.040s,	207,	357,	0m9.448s,	0m9.403s,	0m0.040s,	207,	357,	0m9.696s,	0m9.643s,	0m0.050s,	207,	357,	0m9.807s,	0m9.763s,	0m0.037s
workdir/satlib/uf50-218/uf50-0123,	180,	0m3.806s,	0m3.767s,	0m0.037s,	207,	180,	0m7.202s,	0m7.140s,	0m0.053s,	216,	180,	0m7.158s,	0m7.117s,	0m0.037s,	216,	180,	0m7.147s,	0m7.110s,	0m0.023s,	216,	180,	0m7.058s,	0m7.020s,	0m0.033s,	216,	180,	0m7.183s,	0m7.143s,	0m0.037s,	216,	180,	0m7.259s,	0m7.217s,	0m0.040s,	216,	180,	0m7.033s,	0m6.967s,	0m0.023s,	216,	180,	0m7.162s,	0m7.133s,	0m0.027s,	216,	180,	0m7.099s,	0m7.023s,	0m0.043s,	216,	180,	0m7.148s,	0m7.037s,	0m0.060s
workdir/satlib/uf50-218/uf50-0124,	61,	0m22.049s,	0m21.960s,	0m0.087s,	206,	61,	0m12.283s,	0m12.227s,	0m0.050s,	200,	61,	0m12.363s,	0m12.310s,	0m0.050s,	200,	61,	0m12.552s,	0m12.487s,	0m0.063s,	200,	61,	0m12.389s,	0m12.310s,	0m0.077s,	200,	61,	0m12.469s,	0m12.413s,	0m0.053s,	200,	61,	0m12.468s,	0m12.400s,	0m0.067s,	200,	61,	0m12.463s,	0m12.377s,	0m0.027s,	200,	61,	0m12.650s,	0m12.593s,	0m0.050s,	200,	61,	0m12.410s,	0m12.327s,	0m0.033s,	200,	61,	0m12.502s,	0m12.403s,	0m0.063s
workdir/satlib/uf50-218/uf50-0125,	11,	0m13.937s,	0m13.873s,	0m0.063s,	208,	11,	0m1.643s,	0m1.633s,	0m0.007s,	204,	11,	0m1.615s,	0m1.607s,	0m0.007s,	204,	11,	0m1.632s,	0m1.617s,	0m0.010s,	204,	11,	0m1.638s,	0m1.610s,	0m0.027s,	204,	11,	0m1.600s,	0m1.587s,	0m0.010s,	204,	11,	0m1.691s,	0m1.683s,	0m0.007s,	204,	11,	0m1.592s,	0m1.577s,	0m0.013s,	204,	11,	0m1.627s,	0m1.613s,	0m0.010s,	204,	11,	0m1.606s,	0m1.593s,	0m0.010s,	204,	11,	0m1.649s,	0m1.637s,	0m0.010s
workdir/satlib/uf50-218/uf50-0126,	61,	0m14.645s,	0m14.583s,	0m0.060s,	210,	61,	0m14.577s,	0m14.530s,	0m0.047s,	210,	61,	0m14.499s,	0m14.417s,	0m0.070s,	210,	61,	0m14.667s,	0m14.613s,	0m0.053s,	210,	61,	0m14.610s,	0m14.480s,	0m0.057s,	210,	61,	0m14.675s,	0m14.620s,	0m0.050s,	210,	61,	0m14.940s,	0m14.857s,	0m0.080s,	210,	61,	0m14.795s,	0m14.703s,	0m0.050s,	210,	61,	0m14.704s,	0m14.627s,	0m0.077s,	210,	61,	0m14.665s,	0m14.580s,	0m0.080s,	210,	61,	0m14.877s,	0m14.820s,	0m0.040s
workdir/satlib/uf50-218/uf50-0127,	32,	0m9.518s,	0m9.477s,	0m0.040s,	202,	32,	0m18.109s,	0m18.037s,	0m0.070s,	200,	32,	0m18.119s,	0m17.973s,	0m0.087s,	200,	32,	0m17.869s,	0m17.807s,	0m0.057s,	200,	32,	0m18.026s,	0m17.947s,	0m0.077s,	200,	32,	0m17.654s,	0m17.603s,	0m0.050s,	200,	32,	0m17.637s,	0m17.570s,	0m0.067s,	200,	32,	0m17.898s,	0m17.793s,	0m0.103s,	200,	32,	0m17.918s,	0m17.827s,	0m0.073s,	200,	32,	0m17.903s,	0m17.810s,	0m0.090s,	200,	32,	0m17.922s,	0m17.850s,	0m0.067s
workdir/satlib/uf50-218/uf50-0128,	12,	0m6.765s,	0m6.713s,	0m0.040s,	206,	12,	0m10.123s,	0m9.983s,	0m0.080s,	209,	12,	0m10.297s,	0m10.253s,	0m0.033s,	209,	12,	0m10.235s,	0m10.177s,	0m0.033s,	209,	12,	0m10.285s,	0m10.240s,	0m0.043s,	209,	12,	0m10.448s,	0m10.393s,	0m0.053s,	209,	12,	0m10.391s,	0m10.317s,	0m0.073s,	209,	12,	0m10.531s,	0m10.457s,	0m0.063s,	209,	12,	0m10.284s,	0m10.250s,	0m0.030s,	209,	12,	0m10.765s,	0m10.647s,	0m0.060s,	209,	12,	0m10.135s,	0m10.070s,	0m0.053s
workdir/satlib/uf50-218/uf50-0129,	6,	0m7.315s,	0m7.267s,	0m0.030s,	211,	6,	0m13.138s,	0m13.080s,	0m0.053s,	202,	6,	0m12.890s,	0m12.797s,	0m0.057s,	202,	6,	0m12.958s,	0m12.820s,	0m0.083s,	202,	6,	0m13.294s,	0m13.187s,	0m0.080s,	202,	6,	0m13.046s,	0m12.977s,	0m0.050s,	202,	6,	0m13.105s,	0m13.047s,	0m0.057s,	202,	6,	0m12.924s,	0m12.863s,	0m0.060s,	202,	6,	0m13.024s,	0m12.963s,	0m0.060s,	202,	6,	0m13.098s,	0m12.987s,	0m0.110s,	202,	6,	0m13.361s,	0m13.307s,	0m0.053s
workdir/satlib/uf50-218/uf50-012,	350,	0m11.393s,	0m11.323s,	0m0.067s,	211,	350,	0m26.708s,	0m26.580s,	0m0.123s,	213,	350,	0m26.310s,	0m26.013s,	0m0.157s,	213,	350,	0m26.414s,	0m26.287s,	0m0.127s,	213,	350,	0m26.593s,	0m26.483s,	0m0.107s,	213,	350,	0m26.407s,	0m26.287s,	0m0.120s,	213,	350,	0m26.413s,	0m26.287s,	0m0.120s,	213,	350,	0m26.584s,	0m26.440s,	0m0.137s,	213,	350,	0m26.130s,	0m26.000s,	0m0.123s,	213,	350,	0m26.370s,	0m26.267s,	0m0.103s,	213,	350,	0m26.295s,	0m26.093s,	0m0.150s
workdir/satlib/uf50-218/uf50-0130,	16,	0m7.997s,	0m7.947s,	0m0.047s,	202,	16,	0m16.835s,	0m16.677s,	0m0.100s,	212,	16,	0m16.903s,	0m16.790s,	0m0.110s,	212,	16,	0m17.280s,	0m17.203s,	0m0.070s,	212,	16,	0m17.363s,	0m17.237s,	0m0.093s,	212,	16,	0m17.163s,	0m17.093s,	0m0.067s,	212,	16,	0m17.440s,	0m17.330s,	0m0.103s,	212,	16,	0m17.182s,	0m17.103s,	0m0.073s,	212,	16,	0m17.137s,	0m17.067s,	0m0.067s,	212,	16,	0m17.144s,	0m16.943s,	0m0.107s,	212,	16,	0m17.157s,	0m17.060s,	0m0.097s
workdir/satlib/uf50-218/uf50-0131,	1834,	0m13.220s,	0m13.060s,	0m0.090s,	213,	1834,	0m13.515s,	0m13.337s,	0m0.083s,	206,	1834,	0m13.865s,	0m13.790s,	0m0.073s,	206,	1834,	0m13.764s,	0m13.687s,	0m0.073s,	206,	1834,	0m13.967s,	0m13.897s,	0m0.053s,	206,	1834,	0m13.568s,	0m13.500s,	0m0.067s,	206,	1834,	0m13.477s,	0m13.310s,	0m0.073s,	206,	1834,	0m13.609s,	0m13.553s,	0m0.053s,	206,	1834,	0m13.628s,	0m13.590s,	0m0.033s,	206,	1834,	0m13.678s,	0m13.570s,	0m0.077s,	206,	1834,	0m13.431s,	0m13.363s,	0m0.067s
workdir/satlib/uf50-218/uf50-0132,	372,	0m14.725s,	0m14.650s,	0m0.067s,	201,	372,	0m8.027s,	0m7.983s,	0m0.040s,	198,	372,	0m7.851s,	0m7.813s,	0m0.033s,	198,	372,	0m7.823s,	0m7.777s,	0m0.043s,	198,	372,	0m7.801s,	0m7.780s,	0m0.017s,	198,	372,	0m7.804s,	0m7.707s,	0m0.040s,	198,	372,	0m7.795s,	0m7.760s,	0m0.033s,	198,	372,	0m7.832s,	0m7.743s,	0m0.027s,	198,	372,	0m7.898s,	0m7.857s,	0m0.040s,	198,	372,	0m7.858s,	0m7.810s,	0m0.047s,	198,	372,	0m7.854s,	0m7.813s,	0m0.037s
workdir/satlib/uf50-218/uf50-0133,	6,	0m2.761s,	0m2.743s,	0m0.017s,	198,	6,	0m10.185s,	0m10.030s,	0m0.080s,	205,	6,	0m10.105s,	0m10.073s,	0m0.030s,	205,	6,	0m10.034s,	0m9.987s,	0m0.043s,	205,	6,	0m10.143s,	0m10.003s,	0m0.080s,	205,	6,	0m10.240s,	0m10.170s,	0m0.047s,	205,	6,	0m10.032s,	0m9.903s,	0m0.050s,	205,	6,	0m10.121s,	0m10.060s,	0m0.057s,	205,	6,	0m10.040s,	0m9.970s,	0m0.067s,	205,	6,	0m10.101s,	0m10.063s,	0m0.037s,	205,	6,	0m10.138s,	0m10.083s,	0m0.053s
workdir/satlib/uf50-218/uf50-0134,	8,	0m6.725s,	0m6.633s,	0m0.047s,	198,	8,	0m13.678s,	0m13.620s,	0m0.057s,	209,	8,	0m13.556s,	0m13.393s,	0m0.070s,	209,	8,	0m13.533s,	0m13.447s,	0m0.080s,	209,	8,	0m13.575s,	0m13.497s,	0m0.077s,	209,	8,	0m13.423s,	0m13.233s,	0m0.090s,	209,	8,	0m13.502s,	0m13.413s,	0m0.087s,	209,	8,	0m13.808s,	0m13.730s,	0m0.077s,	209,	8,	0m13.539s,	0m13.480s,	0m0.053s,	209,	8,	0m13.534s,	0m13.433s,	0m0.077s,	209,	8,	0m13.558s,	0m13.497s,	0m0.060s
workdir/satlib/uf50-218/uf50-0135,	793,	0m11.562s,	0m11.510s,	0m0.050s,	210,	793,	0m10.992s,	0m10.933s,	0m0.053s,	205,	793,	0m10.921s,	0m10.893s,	0m0.027s,	205,	793,	0m10.904s,	0m10.853s,	0m0.043s,	205,	793,	0m10.954s,	0m10.917s,	0m0.033s,	205,	793,	0m11.074s,	0m11.027s,	0m0.043s,	205,	793,	0m10.892s,	0m10.723s,	0m0.080s,	205,	793,	0m11.240s,	0m11.173s,	0m0.067s,	205,	793,	0m10.886s,	0m10.840s,	0m0.040s,	205,	793,	0m11.017s,	0m10.960s,	0m0.050s,	205,	793,	0m10.958s,	0m10.883s,	0m0.073s
