workdir/satlib/uf20-91/uf20-0118,	40,	0m0.091s,	0m0.080s,	0m0.007s,	95,	40,	0m0.084s,	0m0.073s,	0m0.007s,	93,	40,	0m0.072s,	0m0.060s,	0m0.010s,	93,	40,	0m0.050s,	0m0.037s,	0m0.010s,	93,	40,	0m0.082s,	0m0.080s,	0m0.000s,	93,	40,	0m0.081s,	0m0.070s,	0m0.007s,	93,	40,	0m0.080s,	0m0.077s,	0m0.000s,	93,	40,	0m0.087s,	0m0.080s,	0m0.003s,	93,	40,	0m0.063s,	0m0.053s,	0m0.007s,	93,	40,	0m0.075s,	0m0.063s,	0m0.010s,	93,	40,	0m0.086s,	0m0.077s,	0m0.003s
workdir/satlib/uf20-91/uf20-0119,	3,	0m0.093s,	0m0.083s,	0m0.007s,	96,	3,	0m0.068s,	0m0.060s,	0m0.003s,	93,	3,	0m0.061s,	0m0.047s,	0m0.007s,	93,	3,	0m0.094s,	0m0.087s,	0m0.003s,	93,	3,	0m0.093s,	0m0.087s,	0m0.003s,	93,	3,	0m0.065s,	0m0.060s,	0m0.003s,	93,	3,	0m0.086s,	0m0.080s,	0m0.003s,	93,	3,	0m0.056s,	0m0.050s,	0m0.003s,	93,	3,	0m0.086s,	0m0.073s,	0m0.007s,	93,	3,	0m0.095s,	0m0.083s,	0m0.010s,	93,	3,	0m0.090s,	0m0.080s,	0m0.007s
workdir/satlib/uf20-91/uf20-011,	30,	0m0.074s,	0m0.063s,	0m0.007s,	94,	30,	0m0.087s,	0m0.070s,	0m0.017s,	93,	30,	0m0.082s,	0m0.080s,	0m0.000s,	93,	30,	0m0.093s,	0m0.083s,	0m0.003s,	93,	30,	0m0.086s,	0m0.083s,	0m0.000s,	93,	30,	0m0.085s,	0m0.073s,	0m0.010s,	93,	30,	0m0.081s,	0m0.073s,	0m0.003s,	93,	30,	0m0.067s,	0m0.057s,	0m0.003s,	93,	30,	0m0.076s,	0m0.057s,	0m0.017s,	93,	30,	0m0.078s,	0m0.063s,	0m0.013s,	93,	30,	0m0.077s,	0m0.067s,	0m0.007s
workdir/satlib/uf20-91/uf20-0120,	17,	0m0.078s,	0m0.070s,	0m0.003s,	93,	17,	0m0.078s,	0m0.077s,	0m0.000s,	94,	17,	0m0.087s,	0m0.073s,	0m0.013s,	94,	17,	0m0.051s,	0m0.040s,	0m0.010s,	94,	17,	0m0.088s,	0m0.083s,	0m0.000s,	94,	17,	0m0.078s,	0m0.063s,	0m0.007s,	94,	17,	0m0.086s,	0m0.080s,	0m0.003s,	94,	17,	0m0.082s,	0m0.073s,	0m0.007s,	94,	17,	0m0.050s,	0m0.043s,	0m0.003s,	94,	17,	0m0.081s,	0m0.070s,	0m0.010s,	94,	17,	0m0.086s,	0m0.080s,	0m0.003s
workdir/satlib/uf20-91/uf20-0121,	8,	0m0.082s,	0m0.070s,	0m0.010s,	92,	8,	0m0.078s,	0m0.063s,	0m0.013s,	90,	8,	0m0.086s,	0m0.077s,	0m0.007s,	90,	8,	0m0.073s,	0m0.067s,	0m0.003s,	90,	8,	0m0.085s,	0m0.077s,	0m0.007s,	90,	8,	0m0.085s,	0m0.070s,	0m0.013s,	90,	8,	0m0.083s,	0m0.070s,	0m0.010s,	90,	8,	0m0.082s,	0m0.067s,	0m0.010s,	90,	8,	0m0.080s,	0m0.073s,	0m0.003s,	90,	8,	0m0.085s,	0m0.077s,	0m0.003s,	90,	8,	0m0.087s,	0m0.073s,	0m0.010s
workdir/satlib/uf20-91/uf20-0122,	3,	0m0.069s,	0m0.067s,	0m0.000s,	93,	3,	0m0.093s,	0m0.087s,	0m0.003s,	92,	3,	0m0.064s,	0m0.057s,	0m0.007s,	92,	3,	0m0.060s,	0m0.053s,	0m0.003s,	92,	3,	0m0.085s,	0m0.070s,	0m0.010s,	92,	3,	0m0.049s,	0m0.043s,	0m0.003s,	92,	3,	0m0.083s,	0m0.077s,	0m0.003s,	92,	3,	0m0.091s,	0m0.080s,	0m0.007s,	92,	3,	0m0.070s,	0m0.063s,	0m0.003s,	92,	3,	0m0.086s,	0m0.077s,	0m0.007s,	92,	3,	0m0.085s,	0m0.080s,	0m0.003s
workdir/satlib/uf20-91/uf20-0123,	2,	0m0.059s,	0m0.040s,	0m0.017s,	95,	2,	0m0.075s,	0m0.070s,	0m0.003s,	93,	2,	0m0.078s,	0m0.073s,	0m0.000s,	93,	2,	0m0.077s,	0m0.070s,	0m0.003s,	93,	2,	0m0.085s,	0m0.077s,	0m0.003s,	93,	2,	0m0.076s,	0m0.073s,	0m0.000s,	93,	2,	0m0.078s,	0m0.067s,	0m0.007s,	93,	2,	0m0.078s,	0m0.070s,	0m0.007s,	93,	2,	0m0.058s,	0m0.050s,	0m0.007s,	93,	2,	0m0.080s,	0m0.063s,	0m0.013s,	93,	2,	0m0.077s,	0m0.067s,	0m0.007s
workdir/satlib/uf20-91/uf20-0124,	58,	0m0.129s,	0m0.127s,	0m0.000s,	95,	58,	0m0.108s,	0m0.097s,	0m0.010s,	94,	58,	0m0.114s,	0m0.073s,	0m0.007s,	94,	58,	0m0.107s,	0m0.100s,	0m0.003s,	94,	58,	0m0.103s,	0m0.097s,	0m0.003s,	94,	58,	0m0.107s,	0m0.100s,	0m0.003s,	94,	58,	0m0.114s,	0m0.110s,	0m0.003s,	94,	58,	0m0.067s,	0m0.063s,	0m0.000s,	94,	58,	0m0.119s,	0m0.113s,	0m0.003s,	94,	58,	0m0.108s,	0m0.100s,	0m0.007s,	94,	58,	0m0.113s,	0m0.107s,	0m0.003s
workdir/satlib/uf20-91/uf20-0125,	20,	0m0.065s,	0m0.053s,	0m0.010s,	92,	20,	0m0.074s,	0m0.060s,	0m0.010s,	95,	20,	0m0.068s,	0m0.063s,	0m0.003s,	95,	20,	0m0.072s,	0m0.067s,	0m0.003s,	95,	20,	0m0.073s,	0m0.060s,	0m0.010s,	95,	20,	0m0.077s,	0m0.073s,	0m0.000s,	95,	20,	0m0.080s,	0m0.077s,	0m0.000s,	95,	20,	0m0.080s,	0m0.070s,	0m0.007s,	95,	20,	0m0.056s,	0m0.047s,	0m0.007s,	95,	20,	0m0.071s,	0m0.063s,	0m0.003s,	95,	20,	0m0.081s,	0m0.077s,	0m0.003s
workdir/satlib/uf20-91/uf20-0126,	6,	0m0.067s,	0m0.053s,	0m0.010s,	91,	6,	0m0.070s,	0m0.067s,	0m0.000s,	89,	6,	0m0.072s,	0m0.067s,	0m0.003s,	89,	6,	0m0.085s,	0m0.083s,	0m0.000s,	89,	6,	0m0.086s,	0m0.080s,	0m0.003s,	89,	6,	0m0.093s,	0m0.080s,	0m0.010s,	89,	6,	0m0.091s,	0m0.087s,	0m0.003s,	89,	6,	0m0.062s,	0m0.057s,	0m0.003s,	89,	6,	0m0.090s,	0m0.087s,	0m0.000s,	89,	6,	0m0.055s,	0m0.043s,	0m0.010s,	89,	6,	0m0.081s,	0m0.067s,	0m0.013s
workdir/satlib/uf20-91/uf20-0127,	24,	0m0.099s,	0m0.087s,	0m0.010s,	94,	24,	0m0.072s,	0m0.063s,	0m0.007s,	89,	24,	0m0.085s,	0m0.073s,	0m0.010s,	89,	24,	0m0.067s,	0m0.060s,	0m0.003s,	89,	24,	0m0.055s,	0m0.050s,	0m0.003s,	89,	24,	0m0.086s,	0m0.080s,	0m0.000s,	89,	24,	0m0.065s,	0m0.060s,	0m0.003s,	89,	24,	0m0.086s,	0m0.070s,	0m0.013s,	89,	24,	0m0.084s,	0m0.073s,	0m0.007s,	89,	24,	0m0.089s,	0m0.083s,	0m0.003s,	89,	24,	0m0.089s,	0m0.080s,	0m0.007s
workdir/satlib/uf20-91/uf20-0128,	6,	0m0.076s,	0m0.067s,	0m0.007s,	96,	6,	0m0.091s,	0m0.090s,	0m0.000s,	91,	6,	0m0.084s,	0m0.080s,	0m0.000s,	91,	6,	0m0.084s,	0m0.073s,	0m0.010s,	91,	6,	0m0.099s,	0m0.087s,	0m0.007s,	91,	6,	0m0.089s,	0m0.080s,	0m0.003s,	91,	6,	0m0.082s,	0m0.073s,	0m0.007s,	91,	6,	0m0.059s,	0m0.050s,	0m0.007s,	91,	6,	0m0.087s,	0m0.080s,	0m0.003s,	91,	6,	0m0.074s,	0m0.063s,	0m0.000s,	91,	6,	0m0.087s,	0m0.077s,	0m0.007s
workdir/satlib/uf20-91/uf20-0129,	7,	0m0.064s,	0m0.057s,	0m0.007s,	94,	7,	0m0.063s,	0m0.053s,	0m0.007s,	93,	7,	0m0.052s,	0m0.047s,	0m0.003s,	93,	7,	0m0.092s,	0m0.083s,	0m0.003s,	93,	7,	0m0.092s,	0m0.083s,	0m0.007s,	93,	7,	0m0.068s,	0m0.053s,	0m0.013s,	93,	7,	0m0.054s,	0m0.047s,	0m0.007s,	93,	7,	0m0.090s,	0m0.083s,	0m0.003s,	93,	7,	0m0.090s,	0m0.087s,	0m0.000s,	93,	7,	0m0.071s,	0m0.067s,	0m0.000s,	93,	7,	0m0.090s,	0m0.080s,	0m0.007s
workdir/satlib/uf20-91/uf20-012,	83,	0m0.094s,	0m0.083s,	0m0.007s,	95,	83,	0m0.091s,	0m0.083s,	0m0.003s,	95,	83,	0m0.093s,	0m0.077s,	0m0.010s,	95,	83,	0m0.095s,	0m0.080s,	0m0.010s,	95,	83,	0m0.089s,	0m0.080s,	0m0.007s,	95,	83,	0m0.063s,	0m0.050s,	0m0.010s,	95,	83,	0m0.066s,	0m0.060s,	0m0.003s,	95,	83,	0m0.051s,	0m0.047s,	0m0.003s,	95,	83,	0m0.089s,	0m0.083s,	0m0.003s,	95,	83,	0m0.090s,	0m0.083s,	0m0.003s,	95,	83,	0m0.088s,	0m0.083s,	0m0.003s
workdir/satlib/uf20-91/uf20-0130,	6,	0m0.101s,	0m0.090s,	0m0.007s,	93,	6,	0m0.091s,	0m0.080s,	0m0.010s,	93,	6,	0m0.094s,	0m0.080s,	0m0.013s,	93,	6,	0m0.089s,	0m0.080s,	0m0.003s,	93,	6,	0m0.096s,	0m0.090s,	0m0.003s,	93,	6,	0m0.085s,	0m0.080s,	0m0.003s,	93,	6,	0m0.085s,	0m0.073s,	0m0.010s,	93,	6,	0m0.097s,	0m0.087s,	0m0.007s,	93,	6,	0m0.091s,	0m0.080s,	0m0.007s,	93,	6,	0m0.089s,	0m0.087s,	0m0.000s,	93,	6,	0m0.092s,	0m0.077s,	0m0.010s
workdir/satlib/uf20-91/uf20-0131,	127,	0m0.092s,	0m0.083s,	0m0.007s,	91,	127,	0m0.101s,	0m0.097s,	0m0.000s,	90,	127,	0m0.073s,	0m0.067s,	0m0.003s,	90,	127,	0m0.109s,	0m0.103s,	0m0.003s,	90,	127,	0m0.105s,	0m0.093s,	0m0.010s,	90,	127,	0m0.114s,	0m0.103s,	0m0.007s,	90,	127,	0m0.066s,	0m0.060s,	0m0.003s,	90,	127,	0m0.108s,	0m0.100s,	0m0.003s,	90,	127,	0m0.114s,	0m0.103s,	0m0.010s,	90,	127,	0m0.111s,	0m0.103s,	0m0.003s,	90,	127,	0m0.108s,	0m0.100s,	0m0.007s
workdir/satlib/uf20-91/uf20-0132,	1,	0m0.054s,	0m0.043s,	0m0.007s,	90,	1,	0m0.080s,	0m0.070s,	0m0.007s,	96,	1,	0m0.071s,	0m0.053s,	0m0.010s,	96,	1,	0m0.071s,	0m0.060s,	0m0.007s,	96,	1,	0m0.083s,	0m0.077s,	0m0.003s,	96,	1,	0m0.101s,	0m0.083s,	0m0.017s,	96,	1,	0m0.101s,	0m0.090s,	0m0.007s,	96,	1,	0m0.096s,	0m0.087s,	0m0.007s,	96,	1,	0m0.095s,	0m0.083s,	0m0.010s,	96,	1,	0m0.095s,	0m0.090s,	0m0.003s,	96,	1,	0m0.074s,	0m0.063s,	0m0.010s
workdir/satlib/uf20-91/uf20-0133,	5,	0m0.075s,	0m0.063s,	0m0.010s,	91,	5,	0m0.086s,	0m0.070s,	0m0.013s,	95,	5,	0m0.086s,	0m0.080s,	0m0.003s,	95,	5,	0m0.077s,	0m0.070s,	0m0.003s,	95,	5,	0m0.088s,	0m0.080s,	0m0.007s,	95,	5,	0m0.088s,	0m0.077s,	0m0.010s,	95,	5,	0m0.083s,	0m0.077s,	0m0.003s,	95,	5,	0m0.050s,	0m0.047s,	0m0.000s,	95,	5,	0m0.083s,	0m0.077s,	0m0.003s,	95,	5,	0m0.074s,	0m0.060s,	0m0.010s,	95,	5,	0m0.092s,	0m0.077s,	0m0.013s
workdir/satlib/uf20-91/uf20-0134,	19,	0m0.072s,	0m0.060s,	0m0.007s,	90,	19,	0m0.080s,	0m0.073s,	0m0.003s,	96,	19,	0m0.077s,	0m0.073s,	0m0.000s,	96,	19,	0m0.068s,	0m0.053s,	0m0.007s,	96,	19,	0m0.068s,	0m0.053s,	0m0.013s,	96,	19,	0m0.082s,	0m0.067s,	0m0.010s,	96,	19,	0m0.074s,	0m0.067s,	0m0.003s,	96,	19,	0m0.078s,	0m0.063s,	0m0.010s,	96,	19,	0m0.052s,	0m0.047s,	0m0.003s,	96,	19,	0m0.074s,	0m0.060s,	0m0.013s,	96,	19,	0m0.044s,	0m0.040s,	0m0.000s
workdir/satlib/uf20-91/uf20-0135,	2,	0m0.078s,	0m0.070s,	0m0.007s,	102,	2,	0m0.082s,	0m0.073s,	0m0.007s,	97,	2,	0m0.076s,	0m0.070s,	0m0.003s,	97,	2,	0m0.055s,	0m0.047s,	0m0.007s,	97,	2,	0m0.072s,	0m0.063s,	0m0.007s,	97,	2,	0m0.077s,	0m0.063s,	0m0.010s,	97,	2,	0m0.045s,	0m0.040s,	0m0.003s,	97,	2,	0m0.078s,	0m0.073s,	0m0.003s,	97,	2,	0m0.051s,	0m0.040s,	0m0.007s,	97,	2,	0m0.078s,	0m0.067s,	0m0.010s,	97,	2,	0m0.077s,	0m0.070s,	0m0.003s
