workdir/satlib/uf20-91/uf20-01000,	1,	1,	0m0.087s,	0m0.080s,	0m0.003s,	0m0.073s,	0m0.060s,	0m0.010s,	91,	94
workdir/satlib/uf20-91/uf20-0100,	4,	4,	0m0.067s,	0m0.060s,	0m0.003s,	0m0.089s,	0m0.077s,	0m0.010s,	90,	95
workdir/satlib/uf20-91/uf20-0101,	6,	6,	0m0.070s,	0m0.067s,	0m0.000s,	0m0.052s,	0m0.050s,	0m0.000s,	92,	92
workdir/satlib/uf20-91/uf20-0102,	6,	6,	0m0.058s,	0m0.053s,	0m0.003s,	0m0.070s,	0m0.067s,	0m0.000s,	89,	96
workdir/satlib/uf20-91/uf20-0103,	1,	1,	0m0.080s,	0m0.067s,	0m0.010s,	0m0.088s,	0m0.080s,	0m0.007s,	88,	95
workdir/satlib/uf20-91/uf20-0104,	27,	27,	0m0.090s,	0m0.080s,	0m0.007s,	0m0.092s,	0m0.083s,	0m0.007s,	95,	94
workdir/satlib/uf20-91/uf20-0105,	1,	1,	0m0.053s,	0m0.050s,	0m0.000s,	0m0.077s,	0m0.070s,	0m0.003s,	91,	95
workdir/satlib/uf20-91/uf20-0106,	1,	1,	0m0.085s,	0m0.077s,	0m0.007s,	0m0.109s,	0m0.107s,	0m0.000s,	93,	94
workdir/satlib/uf20-91/uf20-0107,	1,	1,	0m0.071s,	0m0.070s,	0m0.000s,	0m0.057s,	0m0.050s,	0m0.007s,	96,	93
workdir/satlib/uf20-91/uf20-0108,	4,	4,	0m0.112s,	0m0.107s,	0m0.003s,	0m0.096s,	0m0.093s,	0m0.000s,	96,	97
workdir/satlib/uf20-91/uf20-0109,	2,	2,	0m0.069s,	0m0.063s,	0m0.003s,	0m0.068s,	0m0.050s,	0m0.017s,	94,	91
workdir/satlib/uf20-91/uf20-010,	9,	9,	0m0.085s,	0m0.077s,	0m0.007s,	0m0.093s,	0m0.087s,	0m0.003s,	95,	95
workdir/satlib/uf20-91/uf20-0110,	55,	55,	0m0.106s,	0m0.100s,	0m0.003s,	0m0.087s,	0m0.087s,	0m0.000s,	95,	95
workdir/satlib/uf20-91/uf20-0111,	14,	14,	0m0.068s,	0m0.063s,	0m0.003s,	0m0.070s,	0m0.067s,	0m0.000s,	94,	91
workdir/satlib/uf20-91/uf20-0112,	7,	7,	0m0.108s,	0m0.100s,	0m0.007s,	0m0.041s,	0m0.040s,	0m0.000s,	96,	93
workdir/satlib/uf20-91/uf20-0113,	1,	1,	0m0.081s,	0m0.073s,	0m0.007s,	0m0.053s,	0m0.047s,	0m0.003s,	93,	98
